Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Carr Self Storage,Independent,Carr Self Storage,Angelina,US-59,Lufkin,TX,75901,31.2515911,-94.7528607,936-632-3030,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,Collin,Prestige Circle,,TX,,33.0919989,-96.673996,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Dallas,North State Highway 161,Grand Prairie,TX,75050,32.7578326,-97.027448,972-905-6839,,"https://www.publicstorage.com/texas/self-storage-grand-prairie-tx/75050-self-storage/882?PID=PSLocalSearch&CID=1341&CHID=LL#/?zl=16&vd=0.47440338227124196&lat=0&lng=0&sort=dasc&ssort=dasc&vsort=dasc&v20=0&v35=0&v50=0&vc=0&vu=0&ve=0&cc=0&da=0&ms=5,6,7,8",,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Dallas,Old Denton Road,,TX,,32.9797496,-96.9114139,972-916-9417,,,,,self-storage,C,0,Chain-managed
U-Haul,Chain,U-Haul,Dallas,East Belt Line Road,Carrollton,TX,75006,32.9537489,-96.8578247,972-416-9215,,https://www.uhaul.com/Locations/Self-Storage-near-Carrollton-TX-75006/733035/,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Dallas,East Belt Line Road,,TX,,32.9532534,-96.8801244,,,,,,self-storage,C,0,No website found; Chain-managed
Metroplex Self Storage,Independent,Metroplex Self Storage,Dallas,,,TX,,32.9420212,-96.8909143,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Potter,Lowes Lane,Amarillo,TX,79106,35.2117614,-101.9094411,,,,,,self-storage,C,0,No website found; Chain-managed
Community Self Storage,Independent,Community Self Storage,Harris,Washington Avenue,Houston,TX,77007,29.7678018,-95.3848751,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Harris,Washington Avenue,,TX,,29.7711778,-95.4197608,,,,,,self-storage,C,0,No website found; Chain-managed
SecurCare Self-Storage,Independent,SecurCare Self-Storage,Gregg,West Loop 281,Longview,TX,75604,32.5226132,-94.7878867,,,,,,self-storage,C,15,No website found
Stark's Rent Alls,Independent,Stark's Rent Alls,Gaines,,,TX,,32.7195142,-102.6432391,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Dallas,Alpha Road,Dallas,TX,75240,32.9332917,-96.804978,,,https://www.publicstorage.com/self-storage-tx-dallas/5641.html,,,self-storage,C,0,Chain-managed
Assured Self Storage,Independent,Assured Self Storage,Collin,,,TX,,33.114286,-96.6959197,,,,,,self-storage,C,15,No website found
StorageMart,Chain,StorageMart,Bexar,Potranco Road,San Antonio,TX,78251,29.4391581,-98.6725521,210-680-1081,,,,,self-storage,C,0,Chain-managed
RightSpace Storage,Independent,RightSpace Storage,Williamson,Ranch-to-Market Road 620,Round Rock,TX,78681,30.4972832,-97.7251692,,,,,,self-storage,C,15,No website found
The Storage Place #2,Independent,The Storage Place #2,,US 70,Alamogordo,NM,88310,32.8674022,-105.9772417,,,,,,self-storage,C,15,No website found
U Lock It-Mini Storage,Chain,U Lock It-Mini Storage,Gaines,,,TX,,32.710615,-102.6396038,,,,,,self-storage,C,0,No website found; Chain-managed
Seminole Mini Storage,Chain,Seminole Mini Storage,Gaines,North Main Street,Seminole,TX,79360,32.7229329,-102.6454658,,,,,,self-storage,C,0,No website found; Chain-managed
North Main Storage,Independent,North Main Storage,Gaines,North Main Street,Seminole,TX,79360,32.7248455,-102.6447788,,,,,,self-storage,C,15,No website found
A-3 Storage Centers,Independent,A-3 Storage Centers,Gaines,Southwest Avenue G,Seminole,TX,79360,32.7114912,-102.6727808,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Collin,Stacy Road,McKinney,TX,75070,33.1442592,-96.6927414,214-613-0664,,,,,self-storage,C,0,Chain-managed
Around the Clock Self Storage,Independent,Around the Clock Self Storage,Lubbock,,,TX,,33.5476436,-101.9160953,,,,,,self-storage,C,15,No website found
Aark Self Storage,Independent,Aark Self Storage,Lubbock,,,TX,,33.5240791,-101.8693283,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Lubbock,University Avenue,Lubbock,TX,79423,33.5074907,-101.8713077,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Tarrant,West Tarrant Road,Grand Prairie,TX,75050,32.7561245,-97.036026,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Dallas,North Central Expressway,Dallas,TX,75204,32.8133682,-96.7896487,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Dallas,North Haskell Avenue,,TX,,32.8047642,-96.788927,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Dallas,East Mockingbird Lane,,TX,,32.8362624,-96.7762287,972-763-5456,,https://www.publicstorage.com/self-storage-tx-dallas/838.html,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Dallas,East Northwest Highway,Dallas,TX,75231,32.8661706,-96.7665553,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Dallas,North Central Expressway,,TX,,32.9066482,-96.7698747,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Hays,South Interstate 35,Kyle,TX,78640,30.0007058,-97.8698016,512-268-3009,,https://www.cubesmart.com,,,self-storage,C,5,Chain-managed
U-Haul,Chain,U-Haul,Dallas,Harry Hines Boulevard,,TX,,32.8570839,-96.881191,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Dallas,Lemmon Avenue,,TX,,32.8273346,-96.8242716,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Dallas,South Buckner Boulevard,,TX,,32.7650222,-96.6823474,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,C F Hawn Freeway,,TX,,32.7143197,-96.6868448,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Dallas,South Macarthur Boulevard,,TX,,32.9573764,-96.9573544,,,,,,self-storage,C,0,No website found; Chain-managed
U-STOR,Independent,U-STOR,Dallas,Lake June Road,,TX,,32.733719,-96.6449779,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,East R L Thornton Freeway,,TX,,32.796701,-96.6902767,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Inwood Road,,TX,,32.8304307,-96.8251516,,,,,,self-storage,C,15,No website found
Keyport Self Storage,Independent,Keyport Self Storage,,North College Avenue,Fayetteville,TX,72703,36.0837288,-94.1551969,479-442-0400,,https://keyportselfstoragefayetteville.com/,,,self-storage,B,55,
U-STOR,Independent,U-STOR,Dallas,Harry Hines Boulevard,,TX,,32.8555845,-96.8791662,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,West Northwest Highway,,TX,,32.8569148,-96.8640018,,,,,,self-storage,C,15,No website found
Metro Self Storage,Independent,Metro Self Storage,Lubbock,50th Street,Lubbock,TX,79413,33.5471749,-101.8810842,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,South Walton Walker Boulevard,,TX,,32.6947566,-96.893552,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Forest Lane,,TX,,32.9092307,-96.8672796,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Shiloh Road,,TX,,32.8613703,-96.6653743,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Walnut Hill Lane,,TX,,32.8791457,-96.6913507,,,,,,self-storage,C,15,No website found
Security Self-Storage,Independent,Security Self-Storage,Dallas,Forest Lane,,TX,,32.909454,-96.7293876,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Dallas,Greenville Avenue,,TX,,32.875075,-96.762759,,,,,,self-storage,C,0,No website found; Chain-managed
Bolton Self Storage,Independent,Bolton Self Storage,Lubbock,,,TX,,33.5203595,-101.9766038,,,,,,self-storage,C,15,No website found
Affordable Self Storage,Independent,Affordable Self Storage,Lubbock,Frankford Avenue,Lubbock,TX,79424,33.4986016,-101.9407323,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Collin,Preston Road,,TX,,33.0094954,-96.7959798,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Collin,Preston Road,,TX,,32.9976281,-96.7973294,,,,,,self-storage,C,15,No website found
DJ's Mini Storage,Chain,DJ's Mini Storage,Lubbock,,,TX,,33.5335199,-101.9668518,,,,,,self-storage,C,0,No website found; Chain-managed
Metro Self Storage,Independent,Metro Self Storage,Lubbock,West Loop 289,Lubbock,TX,79416,33.5943226,-101.9244113,,,,,,self-storage,C,15,No website found
Aark Self Storage,Independent,Aark Self Storage,Lubbock,University Avenue,Lubbock,TX,79423,33.5240468,-101.86901,,,,,,self-storage,C,15,No website found
A-ABC Self Storage,Independent,A-ABC Self Storage,Lubbock,North Loop 289,Lubbock,TX,79415,33.6145144,-101.8962141,,,,,,self-storage,C,15,No website found
Guardian Self Storage,Independent,Guardian Self Storage,Lubbock,19th Street,Lubbock,TX,79407,33.5767488,-102.0110395,,,,,,self-storage,C,15,No website found
Ash Street Self Storage,Independent,Ash Street Self Storage,,West Ash Street,Fayetteville,TX,72703,36.0860508,-94.1670739,479-587-0007,,https://ashstreetstorage.com/,,,self-storage,B,55,
Fayetteville Self Service Storage,Independent,Fayetteville Self Service Storage,,North Birch Avenue,Fayetteville,TX,72703,36.0868078,-94.1643932,479-443-2662,,,,,self-storage,C,40,
Discount Storage: Shop Rentals,Independent,Discount Storage,Lubbock,Indiana Avenue,Lubbock,TX,79424,33.4793382,-101.8866647,806-698-1598,,,,yes,self-storage,C,40,
Nearby Storage,Independent,Nearby Storage,Lubbock,Marsha Sharp Freeway,Lubbock,TX,79407,33.5660723,-101.9207285,,,,,,self-storage,C,15,No website found
A-1 Self Storage,Chain,A-1 Self Storage,,Rodeo Road,Santa Fe,NM,87507,35.6381576,-106.0019477,505-982-4040,,,,,self-storage,C,0,Chain-managed
A-1 Self Storage,Chain,A-1 Self Storage,,West San Mateo Road,Santa Fe,NM,87505,35.6620615,-105.9607064,,,,,,self-storage,C,0,No website found; Chain-managed
Byron Cowling Moving & Self Storage,Independent,Byron Cowling Moving & Self Storage,Lubbock,Indiana Avenue,Lubbock,TX,79423,33.484987,-101.8860193,,,,,,self-storage,C,15,No website found
Kwik-O Self Storage,Independent,Kwik-O Self Storage,Lubbock,Oakridge Avenue,Lubbock,TX,79407,33.5785594,-101.9638397,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,Cerrillos Road,,TX,,35.6286684,-106.0199027,,,,,,self-storage,C,15,No website found
Smart Self Storage,Independent,Smart Self Storage,Galveston,FM 2004,Texas City,TX,77591,29.4088192,-95.0319671,,,,,,self-storage,C,15,No website found
Budget Self Storage,Independent,Budget Self Storage,,,,TX,,35.636919,-106.023352,,,,,,self-storage,C,15,No website found
Aardvark Self Storage,Independent,Aardvark Self Storage,,Cerrillos Road,Santa Fe,NM,87507,35.6396467,-106.0143199,505-471-2701,,,,,self-storage,C,40,
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,Interstate 10 West,San Antonio,TX,78249,29.5735412,-98.5921672,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Bexar,Fredericksburg Road,San Antonio,TX,72840,29.5275414,-98.5769816,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Bexar,Parkdale Drive,San Antonio,TX,78229,29.5267928,-98.5596029,,,,,,self-storage,C,15,No website found
U-Haul Moving & Storage of Wurzbach,Chain,U-Haul Moving & Storage of Wurzbach,Bexar,Parkdale Drive,San Antonio,TX,78229,29.5262348,-98.5601015,,,,,,self-storage,C,0,No website found; Chain-managed
Humidity Temperature Controlled,Independent,Humidity Temperature Controlled,Bexar,Frontage Rd,San Antonio,TX,78230,29.5272025,-98.5593455,,,,,,self-storage,C,15,No website found
Alamo Mini-Storage,Independent,Alamo Mini-Storage,Bexar,Wurzbach Road,San Antonio,TX,78240,29.5244049,-98.5705204,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,,North Rupple Road,Fayetteville,AR,72704,36.0797471,-94.2172264,479-343-8222,,https://www.spareboxstorage.com/storage-units/ar/fayetteville/sparebox-0061,,,self-storage,B,55,
Morningstar Storage,Independent,Morningstar Storage,,South Midwest Boulevard,Midwest City,OK,73110,35.4611404,-97.3900439,,,,,,self-storage,C,15,No website found
Double Springs Storage,Independent,Double Springs Storage,,North Double Springs Road,Fayetteville,AR,72704,36.0703721,-94.252973,479-802-0568,,https://doublespringsstorage.com/double-springs-units/,,,self-storage,B,55,
AAA Self Storage,Independent,AAA Self Storage,,West Martin Luther King Junior Boulevard,Fayetteville,TX,72704,36.0532387,-94.1985667,479-443-3600,,http://aaaselfstoragefayetteville.com/,,,self-storage,B,55,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Lewis Avenue,Tulsa,OK,74137,36.0342057,-95.9533249,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/8905-South-Lewis-Avenue,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Elgin Avenue East,Tulsa,OK,74120,36.1510824,-95.9837434,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/705-south-elgin-avenue,,,self-storage,C,40,
Life Storage,Chain,Extra Space Storage,,West 1st Street South,Tulsa,OK,74103,36.1553366,-95.9940772,,,,,,self-storage,C,0,No website found; Chain-managed
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Mingo Road,Tulsa,OK,74146,36.0994306,-95.8690755,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/4360-south-mingo-road,,,self-storage,C,40,
American Self Storage,Independent,American Self Storage,,South Hattie Avenue,Oklahoma City,OK,73129,35.4166824,-97.4867403,,,,,,self-storage,C,15,No website found
Apublix Self Storage-Sooner,Independent,Apublix Self Storage-Sooner,,,,TX,,35.4139594,-97.4221608,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Dallas,Lyndon B Johnson Freeway,Garland,TX,75041,32.87005,-96.6682131,,,,,,self-storage,C,0,No website found; Chain-managed
Simply Self Storage,Independent,Simply Self Storage,,North Bryant Avenue,Oklahoma City,OK,73121,35.5040282,-97.4597959,,,,,,self-storage,C,15,No website found
Keyport Self Storage,Independent,Keyport Self Storage,,,,TX,,36.0792804,-95.9748852,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Tarrant,Basswood Boulevard,,TX,,32.874558,-97.2626184,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Tarrant,Basswood Boulevard,,TX,,32.8737094,-97.2632588,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Tarrant,Hemphill Street,,TX,,32.6779115,-97.3322668,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Tarrant,River Bend Boulevard,,TX,,32.7012595,-97.4277946,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Tarrant,Camp Bowie West Boulevard,,TX,,32.7246808,-97.4623301,,,,,,self-storage,C,0,No website found; Chain-managed
Highway 66 Storage,Independent,Highway 66 Storage,Hunt,TX 66,,TX,,33.057159,-96.2378312,,,https://www.highway66storage.com/,,,self-storage,C,40,
RV / Boat Storage,Independent,RV / Boat Storage,,,,TX,,36.2275781,-94.1481859,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Crowley Road,,TX,,32.637336,-97.3479844,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Sycamore School Road,,TX,,32.6336352,-97.3788604,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Bryant Irvin Road,,TX,,32.6680471,-97.4200924,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Tarrant,Bryant Irvin Road,Fort Worth,TX,76132,32.6639176,-97.42186,817-294-5522,,https://www.extraspace.com/storage/facilities/us/texas/fort_worth/3790/,,,self-storage,C,5,Chain-managed
Self Storage,Independent,Self Storage,Tarrant,Dan Danciger Road,,TX,,32.6468098,-97.4093488,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Eastchase Parkway,,TX,,32.7531682,-97.1701807,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Trinity Boulevard,,TX,,32.8010474,-97.1841809,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,South Pipeline Road,,TX,,32.8145333,-97.1377185,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Tarrant,North Freeway,,TX,,32.8706032,-97.3187409,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Tarrant,Sam Calloway Road,,TX,,32.7676068,-97.4092364,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Tarrant,Old Denton Road,,TX,,32.9354394,-97.3076129,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Tarrant,Golden Triangle Boulevard,,TX,,32.9311275,-97.2830214,,,,,,self-storage,C,15,No website found
Brownwood mini storage,Chain,Brownwood mini storage,Brown,,,TX,,31.7384576,-98.9965658,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Ellis,North Hawkins Street,Waxahachie,TX,75165,32.3907435,-96.8507171,,,,,,self-storage,C,15,No website found
Secure More Storage,Independent,Secure More Storage,Ellis,"Farm-to-Market 1446, Cantrell Street",Waxahachie,TX,75165,32.3820554,-96.8543411,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tarrant,Post Oak Boulevard,,TX,,32.8197353,-97.0718336,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Collin,,,TX,,33.0667786,-96.8175126,972-378-4066,,,,,self-storage,C,40,
League City Boat & RV Storage,Independent,League City Boat & RV Storage,Galveston,,,TX,,29.495346,-95.040485,,,,,,self-storage,C,15,No website found
High Point Storage,Independent,High Point Storage,Galveston,FM 646 W,Dickinson,TX,77539,29.4426004,-95.0939915,,,,,,self-storage,C,15,No website found
Go Store It Self Storage,Independent,Go Store It Self Storage,Denton,Blake Street,Denton,TX,76208,33.2182659,-97.0856424,,,https://www.gostoreit.com,,,self-storage,C,40,
Yorktown Mini Storage,Chain,Yorktown Mini Storage,Nueces,,,TX,,27.6573321,-97.3766579,,,,,,self-storage,C,0,No website found; Chain-managed
South Meadow Self Storage,Independent,South Meadow Self Storage,Webb,South Meadow Avenue,Laredo,TX,,27.4854677,-99.4763491,,,,,,self-storage,C,15,No website found
County Line Self Storage,Independent,County Line Self Storage,Guadalupe,W County Line Rd,New Braunfels,TX,78130,29.6683436,-98.1238072,210-887-8426,,http://clselfstorage.com,,,self-storage,B,55,
Bullseye Storage,Independent,Bullseye Storage,Harris,West Dallas Street,Houston,TX,,29.7576185,-95.3993569,,,,,,self-storage,C,15,No website found
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,West Loop 1604 North,San Antonio,TX,78254,29.5316848,-98.682507,,,,,,self-storage,C,0,No website found; Chain-managed
Katy Boat & RV Storage,Independent,Katy Boat & RV Storage,Harris,,,TX,,29.8785271,-95.7296683,,,,,,self-storage,C,15,No website found
Devon Self Storage,Independent,Devon Self Storage,Hunt,,,TX,,33.1087993,-96.1015106,,,,,,self-storage,C,15,No website found
Solid Ground Storage,Independent,Solid Ground Storage,Bastrop,West US Highway 290,Elgin,TX,78621,30.348754,-97.3860327,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Collin,Andrews Parkway,Allen,TX,75002,33.1201043,-96.6645464,,,https://www.publicstorage.com/self-storage-tx-allen/5986.html,,,self-storage,C,0,Chain-managed
Circle T Storage,Independent,Circle T Storage,Gaines,North Main Street,Seminole,TX,79360,32.7327067,-102.6430373,,,,,,self-storage,C,15,No website found
E-Z Rental,Independent,E-Z Rental,Gaines,,,TX,,32.7203313,-102.6458726,,,,,,self-storage,C,15,No website found
SmartStop Self Storage,Chain,SmartStop Self Storage,Montgomery,FM 1488,The Woodlands,TX,77384,30.2286484,-95.5225096,,,,,,self-storage,C,0,No website found; Chain-managed
Solid Ground Storage,Independent,Solid Ground Storage,Bastrop,West US Highway 290,Elgin,TX,78621,30.3422918,-97.3755556,512-281-5779,,,,,self-storage,C,40,
Armadillo Storage,Independent,Armadillo Storage,Tarrant,,,TX,,32.657925,-97.0872659,,,,,,self-storage,C,15,No website found
Economy Storage,Independent,Economy Storage,,Candelaria Road Northeast,Albuquerque,NM,87112,35.1155966,-106.5252101,505-299-4444,,https://www.economystoragegroup.com/,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Tarrant,West Hurst Blvd,Hurst,TX,76053,32.8086487,-97.1970517,817-989-6465,,https://www.publicstorage.com/,,,self-storage,C,5,Chain-managed
Bella Vista Central Storage,Independent,Bella Vista Central Storage,,Rogers Road,Bella Vista,AR,72715,36.4525272,-94.2949415,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Dallas,West Airport Freeway,Irving,TX,75062,32.8384765,-96.9646396,,,,,,self-storage,C,0,No website found; Chain-managed
Memorial South Mini Storage,Chain,Memorial South Mini Storage,,South Memorial Drive East,Tulsa,OK,74133,36.0350339,-95.8868395,,,,,,self-storage,C,0,No website found; Chain-managed
Amercian Self Storage,Independent,Amercian Self Storage,,,,TX,,35.5811059,-97.6531099,,,,,,self-storage,C,15,No website found
Platinum Self Storage,Independent,Platinum Self Storage,Gregg,Estes Parkway,Longview,TX,75603,32.4234146,-94.7172389,,,,,,self-storage,C,15,No website found
Newcastle RV Storage,Independent,Newcastle RV Storage,,,,TX,,35.2650306,-97.6010674,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Collin,Angel Parkway,,TX,,33.1279089,-96.6292798,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Travis,Wilke Lane,Pflugerville,TX,78660,30.4780331,-97.604834,512-592-3173,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Travis,North Lamar Boulevard,Austin,TX,78753,30.3489886,-97.7090716,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,,Rodeo Road,,TX,,35.6390629,-105.9602599,,,,,,self-storage,C,15,No website found
Ambassador Self Storage and Business Park,Independent,Ambassador Self Storage and Business Park,Denton,TX-121,Lewisville,TX,75067,33.018094,-96.9915535,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,North Loop 1604 West,San Antonio,TX,78249,29.5869829,-98.636041,,,https://www.extraspace.com/Storage/Facilities/US/Texas/San_Antonio/1000000802/Facility.aspx,,,self-storage,C,0,Chain-managed
Riverside Boat & RV Storage,Independent,Riverside Boat & RV Storage,,Highway 62 North Service Road,Newcastle,OK,73065,35.2905074,-97.5967621,,,,,,self-storage,C,15,No website found
Rocket Mini Storage,Chain,Rocket Mini Storage,McLennan,Robinson Drive,Robinson,TX,76706,31.4717611,-97.1165182,,,,,,self-storage,C,0,No website found; Chain-managed
The Keep Storage,Independent,The Keep Storage,Bexar,Ingram Road,San Antonio,TX,78245,29.4397412,-98.6564666,,,,,,self-storage,C,15,No website found
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Brazoria,Hughes Ranch Road,Pearland,TX,77584,29.5707304,-95.3607337,,,,,,self-storage,C,0,No website found; Chain-managed
Lok-Tite,Independent,Lok-Tite,Fort Bend,FM 359,Richmond,TX,77469,29.6174867,-95.7439567,,,,,,self-storage,C,15,No website found
Stick It & Store It,Independent,Stick It & Store It,Fort Bend,Fm 359,Richmond,TX,77406,29.59853,-95.7400945,,,,,,self-storage,C,15,No website found
Mini U Storage,Independent,Mini U Storage,Harris,,,TX,,29.7839242,-95.7014658,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,West Navajo Drive,Hobbs,NM,88240,32.7411584,-103.1403385,,,,,,self-storage,C,15,No website found
Alpine Storage Units,Independent,Alpine Storage Units,,,,TX,,34.5216432,-106.2401574,,,,,,self-storage,C,15,No website found
Store Space Self Storage,Independent,Store Space Self Storage,Fort Bend,LJ Parkway,Sugar Land,TX,,29.5522719,-95.5881376,,,,,,self-storage,C,15,No website found
SmartStop Self Storage,Chain,SmartStop Self Storage,Brazos,Texas Avenue South,College Station,TX,77845,30.5955102,-96.2921893,,,,,,self-storage,C,0,No website found; Chain-managed
Steer It Store It,Independent,Melinda & Carlos,Fort Bend,Settegast Ranch Road,Richmond,TX,77406,29.6612302,-95.8154803,832-465-5222,,bigboatstorage.com,,,self-storage,B,55,
Westore Mini-Storage,Independent,Westore Mini-Storage,Bexar,West Avenue,San Antonio,TX,,29.5499725,-98.5067671,,,,,,self-storage,C,15,No website found
Texas Maxi-Mini Storage,Chain,Texas Maxi-Mini Storage,Bexar,West Avenue,San Antonio,TX,,29.5526492,-98.5038442,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Dallas,Interstate 30,Mesquite,TX,75150,32.8195781,-96.6367968,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Dallas,North Galloway Avenue,Mesquite,TX,75149,32.7916517,-96.6122424,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Lone Star Parkway,San Antonio,TX,78253,29.4878456,-98.7253521,,,,,,self-storage,C,0,No website found; Chain-managed
CubeSmart,Chain,CubeSmart,Bexar,Interstate Highway 10 Frontage Road,San Antonio,TX,78230,29.5250245,-98.5578599,,,,,,self-storage,C,0,No website found; Chain-managed
UHaul Self Storage,Chain,UHaul Self Storage,Tarrant,,,TX,,32.7821892,-97.0953723,,,,,,self-storage,C,0,No website found; Chain-managed
Devon Self Storage,Independent,Devon Self Storage,Hunt,I-30 Frontage Road,Greenville,TX,75402,33.1085702,-96.1007729,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Denton,University Drive,Aubrey,TX,76227,33.2199005,-96.9341577,,,,,,self-storage,C,0,No website found; Chain-managed
Denton County Storage Facility,Independent,Denton County Storage Facility,Denton,Teasley Lane,Denton,TX,76210,33.1292829,-97.1007303,,,,,,self-storage,C,15,No website found
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,Culebra Road,San Antonio,TX,78253,29.5020958,-98.7237626,,,,,,self-storage,C,0,No website found; Chain-managed
Crowley Mini-Storage,Independent,Crowley Mini-Storage,Tarrant,,,TX,,32.5909645,-97.3505255,,,,,,self-storage,C,15,No website found
Crossover Mini Storage,Chain,Crossover Mini Storage,,North Crossover Road,Fayetteville,AR,72701,36.0851833,-94.1221025,479-521-1302,,https://crossoverministorage.com/,,,self-storage,C,5,Chain-managed
Holly Lake Storage,Independent,Holly Lake Storage,Wood,,,TX,,32.6969312,-95.2145195,903-769-1451,,https://hollylakestorage.com,,,self-storage,B,55,
The Storage Bin,Independent,The Storage Bin,Wood,Farm-to-Market Road 2869,,TX,75765,32.6943097,-95.213333,,,https://www.thestoragebintx.com/,,,self-storage,C,40,
