Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
IWT Storage Building,Independent,IWT Storage Building,Oklahoma,,,OK,,35.3972586,-97.6156555,,,,,,self-storage,C,15,No website found
Lakehurst Storage,Independent,Lakehurst Storage,Oklahoma,North May Avenue,Oklahoma City,OK,73120,35.5641587,-97.568635,405-755-2606,,,,,self-storage,C,40,
Material Storage Facility,Independent,Material Storage Facility,Oklahoma,,,OK,,35.396343,-97.621973,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Oklahoma,South Midwest Boulevard,Midwest City,OK,73110,35.4611404,-97.3900439,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Oklahoma,,,OK,,35.5934331,-97.5484436,,,,,,self-storage,C,15,No website found
Naifco Realty Central Storage,Independent,Naifco Realty Central Storage,Oklahoma,,,OK,,35.4614078,-97.5271446,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Oklahoma,,,OK,,35.513041,-97.5481318,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Oklahoma,Northwest Grand Boulevard,Oklahoma City,OK,73116,35.5461201,-97.5670979,405-907-2231,,https://www.publicstorage.com/self-storage-ok-oklahoma-city/5991.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Oklahoma,West Interstate 240 Service Road,Oklahoma City,OK,73159,35.3952176,-97.5636094,,,,,,self-storage,C,0,No website found; Chain-managed
Quik Stor Storage,Independent,Quik Stor Storage,Oklahoma,,,OK,,35.4200981,-97.4278514,,,,,,self-storage,C,15,No website found
STORAGE,Independent,STORAGE,Oklahoma,NW 164TH STREET,,OK,73013,35.6376056,-97.5398673,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Oklahoma,,,OK,,35.4658724,-97.4248245,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Oklahoma,West Wilshire Boulevard,Oklahoma City,OK,73116,35.5504861,-97.5127064,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Oklahoma,,,OK,,35.6162271,-97.5143252,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Oklahoma,Northwest 178th Street,Edmond,OK,73012,35.6527516,-97.5256598,,,,,,self-storage,C,15,No website found
Simply Self Storage,Independent,Simply Self Storage,Oklahoma,North Bryant Avenue,Oklahoma City,OK,73121,35.5040282,-97.4597959,,,,,,self-storage,C,15,No website found
Stack & Store Storage,Independent,Stack & Store Storage,Oklahoma,Southeast 29th Street,Midwest City,OK,73110,35.4345134,-97.3761915,,,,,,self-storage,C,15,No website found
Storage,Independent,Storage,Oklahoma,,,OK,,35.5784125,-97.5535102,,,,,,self-storage,C,15,No website found
Storage,Independent,Storage,Oklahoma,North May Avenue,,OK,73013,35.6251536,-97.5666335,,,,,,self-storage,C,15,No website found
Storage #1 (CAMI Flammable),Independent,Storage #1 (CAMI Flammable),Oklahoma,,,OK,,35.3953606,-97.6199812,,,,,,self-storage,C,15,No website found
Storage #2 (CAMI Metal),Independent,Storage #2 (CAMI Metal),Oklahoma,,,OK,,35.395555,-97.6203825,,,,,,self-storage,C,15,No website found
Storage Equipment & Container Co.,Independent,Storage Equipment & Container Co.,Oklahoma,,,OK,,35.4509621,-97.6176333,,,,,,self-storage,C,15,No website found
Storage Yard,Independent,Storage Yard,Oklahoma,,,OK,,35.47452,-97.5396118,,,,,,self-storage,C,15,No website found
Storage for Oil Tanks and Well Heads,Independent,Storage for Oil Tanks and Well Heads,Oklahoma,,,OK,,35.5008806,-97.5063191,,,,,,self-storage,C,15,No website found
Storelocal Storage,Independent,Storelocal Storage,Oklahoma,,,OK,,35.5897954,-97.4335648,,,,,,self-storage,C,15,No website found
Sunset Storage,Independent,Sunset Storage,Oklahoma,,,OK,,35.5880236,-97.5320718,,,,,,self-storage,C,15,No website found
TSI Storage,Chain,TSI Storage,Oklahoma,,,OK,,35.4028723,-97.6222624,,,,,,self-storage,C,0,No website found; Chain-managed
TSI Storage Building,Chain,TSI Storage Building,Oklahoma,,,OK,,35.3939466,-97.6218304,,,,,,self-storage,C,0,No website found; Chain-managed
U Haul Moving and Self Storage of Bricktown,Independent,U Haul Moving and Self Storage of Bricktown,Oklahoma,,,OK,,35.462998,-97.5109068,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Oklahoma,,,OK,,35.5534561,-97.6307129,,,,,,self-storage,C,0,No website found; Chain-managed
William W Warren Transfer and Storage,Independent,William W Warren Transfer and Storage,Oklahoma,,,OK,,35.5006165,-97.5125255,,,,,,self-storage,C,15,No website found
Arborstone Storage,Independent,Arborstone Storage,Okmulgee,,,OK,,35.6527053,-95.962493,,,,,,self-storage,C,15,No website found
Arborstone Storage,Independent,Arborstone Storage,Okmulgee,,,OK,,35.843193,-96.0145909,918-366-8272,,https://www.arborstonestoragemounds.com/,,,self-storage,B,55,
Baker's Mini Storage,Chain,Baker's Mini Storage,Okmulgee,,,OK,,35.4395793,-95.9837215,,,,,,self-storage,C,0,No website found; Chain-managed
Morris West Mini Storage,Chain,Morris West Mini Storage,Okmulgee,,,OK,,35.6078087,-95.8715711,918-348-1034,,,,,self-storage,C,0,Chain-managed
Self Storage,Independent,Self Storage,Osage,Old River Road,,OK,74604,36.6794388,-97.0498238,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Osage,US Highway 60,,OK,74604,36.6809565,-97.0525396,,,,,,self-storage,C,15,No website found
United Spaces Storage,Independent,United Spaces Storage,Osage,West W.C. Rogers Boulevard,Skiatook,OK,74070,36.3694897,-96.0306514,,,https://unitedspaces.net,,,self-storage,C,40,
Triple T Mini Storange,Independent,Triple T Mini Storange,Ottawa,,,OK,,36.9935154,-94.7401449,,,,,,self-storage,C,15,No website found
A&D Storage,Independent,A&D Storage,Payne,,,OK,,36.1176516,-97.1771214,,,,,,self-storage,C,15,No website found
A&M Storage,Independent,A&M Storage,Payne,,,OK,,36.1464068,-97.0532948,,,,,,self-storage,C,15,No website found
American Mini Storage,Chain,American Mini Storage,Payne,North Perkins Road,Stillwater,OK,74075,36.132957,-97.0501662,,,,,,self-storage,C,0,No website found; Chain-managed
Facilities Management Landscape Storage,Independent,Facilities Management Landscape Storage,Payne,,,OK,,36.1287717,-97.0845041,,,,,,self-storage,C,15,No website found
Facilities Management Utilities Storage,Independent,Facilities Management Utilities Storage,Payne,,,OK,,36.1302026,-97.0843843,,,,,,self-storage,C,15,No website found
Lakeview Self Storage,Independent,Lakeview Self Storage,Payne,,,OK,,36.1444576,-97.0733761,405-780-7368,,,,,self-storage,C,40,
Patriot Storage,Independent,Patriot Storage,Payne,North Washington Street,Stillwater,OK,74075,36.1749923,-97.0708514,405-372-4445,,http://patriotstorageok.com,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Payne,North Perkins Road,Stillwater,OK,74075,36.156484,-97.0527769,,,,,,self-storage,C,0,No website found; Chain-managed
Swine Research and Education Center Electrical and Storage #1,Independent,Swine Research and Education Center Electrical and Storage #1,Payne,,,OK,,36.1293584,-97.0969483,,,,,,self-storage,C,15,No website found
Swine Research and Education Center Electrical and Storage #2,Independent,Swine Research and Education Center Electrical and Storage #2,Payne,,,OK,,36.1284395,-97.0969592,,,,,,self-storage,C,15,No website found
U-Haul Moving & Storage of North Stillwater,Chain,U-Haul Moving & Storage of North Stillwater,Payne,,Stillwater,OK,74075,36.1598819,-97.0703045,,,https://www.uhaul.com/Locations/Self-Storage-near-Stillwater-OK-74075/738038/,,,self-storage,C,0,Chain-managed
Westside Self Storage,Independent,Westside Self Storage,Payne,West 6th Avenue,Stillwater,OK,74074,36.1147765,-97.1356555,,,,,,self-storage,C,15,No website found
Blocker,Independent,Blocker,Pittsburg,,,OK,,35.0614862,-95.5683171,,,,,,self-storage,C,15,No website found
Blocker Church,Independent,Blocker Church,Pittsburg,,,OK,,35.0543404,-95.5696669,,,,,,self-storage,C,15,No website found
Blocker Road,Independent,Blocker Road,Pittsburg,,,OK,,35.1058422,-95.6422659,,,,,,self-storage,C,15,No website found
Daisy Storage,Independent,Daisy Storage,Pittsburg,,,OK,,34.8461191,-95.5587465,918-297-3491,,,,,self-storage,C,40,
Mordecai's Mini-Storage,Independent,Mordecai's Mini-Storage,Pittsburg,,,OK,,34.8478516,-95.564372,,,,,,self-storage,C,15,No website found
Poppa's Storage,Independent,Poppa's Storage,Pittsburg,,,OK,,35.2396228,-95.5365642,,,,,,self-storage,C,15,No website found
Baseball Locker Room,Independent,Baseball Locker Room,Pontotoc,,,OK,,34.7711567,-96.6592036,,,,,,self-storage,C,15,No website found
Softball/Soccer Locker Room,Independent,Softball/Soccer Locker Room,Pontotoc,,,OK,,34.7705503,-96.6577875,,,,,,self-storage,C,15,No website found
64 Ministorage,Chain,64 Ministorage,Sequoyah,,,OK,,35.4090136,-94.4950338,918-427-3249,,64ministorage.com,,,self-storage,C,5,Chain-managed
Cloverleaf Storage,Independent,Cloverleaf Storage,Sequoyah,,,OK,,35.411019,-94.5120072,,,,,,self-storage,C,15,No website found
Dale Brown's Storage,Independent,Dale Brown's Storage,Sequoyah,,,OK,,35.4513849,-94.761096,,,,,,self-storage,C,15,No website found
Falcon Mini Storage,Chain,Falcon Mini Storage,Sequoyah,East Shawntel Smith Boulevard,Muldrow,OK,74948,35.4051069,-94.5769452,918-427-9883,,https://www.falcon-storage.com/,,,self-storage,C,5,Chain-managed
Falcon Mini Storage,Chain,Falcon Mini Storage,Sequoyah,,,OK,,35.4049662,-94.5769352,,,,,,self-storage,C,0,No website found; Chain-managed
Roland Schools Softball Locker / Office,Independent,Roland Schools Softball Locker / Office,Sequoyah,,,OK,,35.4181768,-94.520124,,,,,,self-storage,C,15,No website found
A&A Complex & Mini Storage,Chain,A&A Complex & Mini Storage,Tulsa,East 11th Street South,Tulsa,OK,,36.1473381,-95.859075,,,,,,self-storage,C,0,No website found; Chain-managed
ABC Equipment Rental Storage Building,Independent,ABC Equipment Rental Storage Building,Tulsa,,,OK,,36.1403557,-95.9477638,,,,,,self-storage,C,15,No website found
Absolute Self Storage,Independent,Absolute Self Storage,Tulsa,West 41st Street,Tulsa,OK,74107,36.102779,-96.0792007,918-446-7233,,https://www.absoluteselfstorageok.com/,,,self-storage,B,55,
Admiral Mini Storage,Chain,Admiral Mini Storage,Tulsa,East Admiral Place South,Tulsa,OK,74115,36.1603889,-95.8757945,,,,,,self-storage,C,0,No website found; Chain-managed
Amazon Lockers,Independent,Amazon Hub,Tulsa,,,OK,,36.1047505,-95.9733036,,,,,,self-storage,C,15,No website found
Arborstone Self Storage,Independent,Arborstone Self Storage,Tulsa,South Memorial Drive East,Bixby,OK,74008,35.9397648,-95.887031,,,,,,self-storage,C,15,No website found
Area 51 Self Storage,Independent,Area 51 Self Storage,Tulsa,West 50th Street,,OK,74107,36.0913727,-96.0501527,,,,,,self-storage,C,15,No website found
Attic Storage,Independent,Attic Storage,Tulsa,South Memorial Drive East,Bixby,OK,74008,35.9316664,-95.8860567,,,https://www.attic-storage.com/15805-s-memorial-dr-bixby-ok-74008,,,self-storage,C,40,
Attic Storage,Independent,Attic Storage,Tulsa,,,OK,,35.9914127,-95.8112559,,,,,,self-storage,C,15,No website found
B&T Boat & RV Storage,Independent,B&T Boat & RV Storage,Tulsa,North Mingo Road,,OK,,36.1718933,-95.8677532,918-272-6048,,,,,self-storage,C,40,
BLOSS Sales & Rental,Independent,BLOSS Sales & Rental,Tulsa,West Morrow Road,Sand Springs,OK,74063,36.1330265,-96.1114874,918-245-7511,,https://www.blosssales.com,,,self-storage,B,55,
Best Local Mini Storage,Chain,Best Local Mini Storage,Tulsa,,,OK,,36.1609712,-95.9069793,,,,,,self-storage,C,0,No website found; Chain-managed
Broken Arrow Mini Storage,Chain,Broken Arrow Mini Storage,Tulsa,,,OK,,36.058243,-95.8130529,,,,,,self-storage,C,0,No website found; Chain-managed
Cedar Ridge South 75 Storage,Independent,Cedar Ridge South 75 Storage,Tulsa,South Union Avenue West,Jenks,OK,74037,36.0339258,-96.0112328,,,,,,self-storage,C,15,No website found
City of Tulsa Surplus Equipment Storage Yard,Independent,City of Tulsa Surplus Equipment Storage Yard,Tulsa,North Trenton Avenue,Tulsa,OK,,36.1634368,-95.9699229,,,,,,self-storage,C,15,No website found
Classic Storage Station,Independent,Classic Storage Station,Tulsa,,,OK,,36.0742648,-95.7811152,,,,,,self-storage,C,15,No website found
Click Storage,Independent,Click Storage,Tulsa,West 151st Street South,,OK,,35.9444162,-96.029831,918-321-9872,,,,,self-storage,C,40,
CornerStone Boat & Mini Storage,Chain,CornerStone Boat & Mini Storage,Tulsa,,,OK,,36.1484017,-95.8388404,918-438-1112,,,,,self-storage,C,0,Chain-managed
Crosstown RV/Boat Storage,Independent,Crosstown RV/Boat Storage,Tulsa,North Mingo Road,,OK,,36.1726471,-95.8676402,918-381-7513,,,,,self-storage,C,40,
Data Management Record Storage,Independent,Data Management Record Storage,Tulsa,South Southwest Boulevard West,Tulsa,OK,74107,36.1104118,-96.0132156,,,,,,self-storage,C,15,No website found
Devon Self Storage,Independent,Devon Self Storage,Tulsa,,,OK,,35.9675977,-95.8848242,918-369-3888,Store9175@Devonselfstorage.com,https://www.devonselfstorage.com/storage-locations/ok/bixby/13455-s-memorial-drive/,,,self-storage,B,65,
Easy Stop Storage,Independent,Easy Stop Storage,Tulsa,East 21st Street South,Tulsa,OK,74112,36.1338437,-95.8343257,,,https://www.easystopstorage.com/locations/tulsa-ok-74129,,,self-storage,C,40,
Elm Creek Mini Storage,Chain,Elm Creek Mini Storage,Tulsa,,,OK,,36.2769086,-95.8326206,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Tulsa,East 21st Street South,Tulsa,OK,74114,36.1327327,-95.949411,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Tulsa,East 102nd Street South,Tulsa,OK,74133,36.0148678,-95.8841924,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Tulsa,South Yale Avenue East,,OK,,36.1032874,-95.9207553,918-962-0306,,https://www.extraspace.com/storage/facilities/us/oklahoma/tulsa/7726/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Tulsa,,,OK,,36.0310957,-95.9509125,,,,,,self-storage,C,0,No website found; Chain-managed
Iron Self Storage,Independent,Iron Self Storage,Tulsa,South Braden Avenue East,Tulsa,OK,74135,36.0905679,-95.9202462,918-383-8891,,,,,self-storage,C,40,
KO Storage,Independent,KO Storage,Tulsa,North Birch Avenue,,OK,74012,36.0634327,-95.7943375,918-890-1311,,https://www.kostorage.com/,,,self-storage,B,55,
Keyport Self Storage,Independent,Keyport Self Storage,Tulsa,,,OK,,36.0792804,-95.9748852,,,,,,self-storage,C,15,No website found
Keyport Self Storage,Independent,Keyport Self Storage,Tulsa,South Lewis Avenue East,Tulsa,OK,,36.0686169,-95.9593562,,,,,,self-storage,C,15,No website found
Keyport Self Storage,Independent,Keyport Self Storage,Tulsa,North Elm Place,Broken Arrow,OK,,36.0534602,-95.7979054,918-251-0628,,,,,self-storage,C,40,
Keyport Self-Storage,Independent,Keyport Self-Storage,Tulsa,South Memorial Drive East,Tulsa,OK,74112,36.1579914,-95.8864175,,,,,,self-storage,C,15,No website found
Life Storage,Chain,Extra Space Storage,Tulsa,West 1st Street South,Tulsa,OK,74103,36.1553366,-95.9940772,,,,,,self-storage,C,0,No website found; Chain-managed
Memorial Mini Storage,Chain,Memorial Mini Storage,Tulsa,East 25th Place South,Tulsa,OK,74129,36.1268978,-95.8858164,918-622-2961,,,,,self-storage,C,0,Chain-managed
Memorial South Mini Storage,Chain,Memorial South Mini Storage,Tulsa,South Memorial Drive East,Tulsa,OK,74133,36.0350339,-95.8868395,,,,,,self-storage,C,0,No website found; Chain-managed
Memorial South Mini Storage,Chain,Memorial South Mini Storage,Tulsa,,,OK,,36.0349012,-95.8873763,,,,,,self-storage,C,0,No website found; Chain-managed
Midtown Storage Tulsa,Independent,Midtown Storage Tulsa,Tulsa,East 31st Street South,,OK,,36.1191201,-95.9242262,918-742-7077,midtownstoragetulsa@gmail.com,https://www.midtownstoragetulsa.com/,,,self-storage,B,65,
Mingo Discount Storage,Independent,Mingo Discount Storage,Tulsa,South Mingo Road East,Tulsa,OK,74146,36.0843919,-95.8689915,,,https://www.mingodiscountstorage.com/,,,self-storage,C,40,
Owasso Safety Storage,Independent,Owasso Safety Storage,Tulsa,,,OK,,36.321802,-95.8667462,918-371-5559,,,,,self-storage,C,40,
Page Moving and Storage,Independent,Page Moving and Storage,Tulsa,East 11th Street South,Tulsa,OK,74104,36.1475538,-95.9620709,,,,,,self-storage,C,15,No website found
Prime Storage,Independent,Prime Storage,Tulsa,,,OK,,36.1195037,-95.9408816,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Tulsa,North 9th Street,Broken Arrow,OK,74012,36.0686872,-95.7826845,918-872-0178,,,,,self-storage,C,0,Chain-managed
Quality Storages,Independent,Quality Storages,Tulsa,,,OK,,36.1298385,-95.904273,,,,,,self-storage,C,15,No website found
River Bend Storage,Independent,River Bend Storage,Tulsa,,,OK,,36.0460343,-95.9600707,,,,,,self-storage,C,15,No website found
Riverside Self Storage,Independent,Riverside Self Storage,Tulsa,,,OK,,36.0597291,-95.9715086,,,,,,self-storage,C,15,No website found
Route 51 Storage,Independent,Route 51 Storage,Tulsa,East 38th Street South,Tulsa,OK,74145,36.1092026,-95.8900975,918-622-4691,,,,,self-storage,C,40,
S&D Storage,Independent,S&D Storage,Tulsa,,,OK,,36.1766945,-95.9009671,918-272-1494,,,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,East 7th Street South,Tulsa,OK,74120,36.1512929,-95.9836697,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,East Skelly Drive South,Tulsa,OK,74128,36.154731,-95.839574,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Lewis Avenue,Tulsa,OK,74137,36.0342057,-95.9533249,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/8905-South-Lewis-Avenue,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Elgin Avenue East,Tulsa,OK,74120,36.1510824,-95.9837434,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/705-south-elgin-avenue,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Mingo Road,Tulsa,OK,74146,36.0994306,-95.8690755,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/4360-south-mingo-road,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Peoria Avenue,Tulsa,OK,74105,36.0967315,-95.9766265,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,West 59th Street,Sand Springs,OK,74063,36.0781725,-96.1201565,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/sand-springs-ok-storage-units/11525-west-59th-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,East 11th Street South,Tulsa,OK,74128,36.1484719,-95.8676091,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/9727-east-11th-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Garnett Road East,Tulsa,OK,74146,36.1166008,-95.8515628,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,East 61st Street South,Tulsa,OK,74133,36.0751141,-95.853037,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/11122-east-61st-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Yale Avenue East,Tulsa,OK,74135,36.1171374,-95.9230692,918-986-8385,,https://www.securcareselfstorage.com/storage/oklahoma/storage-units-tulsa/3210-S-Yale-Ave-1047,,,self-storage,B,55,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Tacoma Avenue West,Tulsa,OK,74107,36.1093519,-96.0105685,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/3655-south-tacoma-avenue,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Mingo Road East,Tulsa,OK,74146,36.0783117,-95.8681885,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/5815-south-mingo-road,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,East 51st Street South,Tulsa,OK,74105,36.0890642,-95.9462368,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/2916-east-51st-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Sheridan Road East,Tulsa,OK,74133,36.0305691,-95.9034663,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/9135-south-sheridan-road,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tulsa,South Trenton Avenue,Tulsa,OK,74136,36.0617753,-95.9698565,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/6834-south-trenton-avenue,,,self-storage,C,40,
Self Storage,Independent,Self Storage,Tulsa,East 93rd Street South,Tulsa,OK,74133,36.0280087,-95.8671713,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South 92nd Avenue East,Tulsa,OK,74129,36.1314643,-95.8730152,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East 71st Street South,Tulsa,OK,74136,36.0621039,-95.9124113,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South Union Place West,Glenpool,OK,74033,35.9662946,-96.012777,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South 33rd Avenue West,Tulsa,OK,74107,36.0801885,-96.0299386,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South 129th Avenue East,Tulsa,OK,74134,36.117157,-95.8328991,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South Memorial Drive East,Tulsa,OK,74112,36.1453114,-95.8880148,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South 82nd Avenue East,Bixby,OK,74008,35.9495383,-95.885585,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East Skelly Drive South,Tulsa,OK,74145,36.1110557,-95.8986925,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East 11th Street South,Tulsa,OK,74112,36.1485138,-95.8851999,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East Broken Arrow Expressway,Tulsa,OK,74145,36.1011814,-95.8706559,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,West 4th Street South,Owasso,OK,74055,36.2617702,-95.8557367,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East Easton Street North,Tulsa,OK,74115,36.1628387,-95.8907583,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,South Elwood Avenue West,Glenpool,OK,74033,35.9458443,-95.9943423,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East 41st Street South,Tulsa,OK,74146,36.1064241,-95.8558822,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,West 181st Street South,Mounds,OK,74047,35.9021202,-96.0190313,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Tulsa,East 81st Street South,Tulsa,OK,74133,36.046969,-95.8834887,,,,,,self-storage,C,15,No website found
South Park Storage,Independent,South Park Storage,Tulsa,,,OK,,36.0064419,-95.8859298,918-369-1414,,,,,self-storage,C,40,
Spartan Storage & Mail,Independent,Spartan Storage & Mail,Tulsa,South Memorial Drive East,Bixby,OK,74008,35.9860586,-95.8862026,,,,,,self-storage,C,15,No website found
Storage,Independent,BA Office and Storage,Tulsa,South Elm Place,Broken Arrow,OK,74011,36.0164016,-95.7961413,918-455-1300,,,,,self-storage,C,40,
Storage OK,Independent,Storage OK,Tulsa,,,OK,,36.071272,-95.9587858,918-749-0884,,,,,self-storage,C,40,
Store Local,Independent,Store Local,Tulsa,South Memorial Drive East,Bixby,OK,74008,35.9844082,-95.8846411,,,,,,self-storage,C,15,No website found
The Storage Connection,Independent,The Storage Connection,Tulsa,North Garnett Road East,Collinsville,OK,74021,36.3348724,-95.8477327,,,,,,self-storage,C,15,No website found
Therma Self Storage,Independent,Therma Self Storage,Tulsa,East 87th Street South,Tulsa,OK,74137,36.0387978,-95.9551405,,,,,,self-storage,C,15,No website found
Trojan Self Storage,Independent,Trojan Self Storage,Tulsa,,,OK,,35.9890288,-95.9767977,,,,,,self-storage,C,15,No website found
Tulsa Downtown Storage,Independent,Tulsa Downtown Storage,Tulsa,,,OK,,36.1564086,-95.975966,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Tulsa,East Archer Street North,Tulsa,OK,74120,36.159222,-95.9868756,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul,Chain,U-Haul,Tulsa,South Sheridan Road East,Tulsa,OK,74145,36.1123651,-95.9065469,918-439-3139,,https://www.uhaul.com/Locations/Truck-Rentals-near-Tulsa-OK-74145/761079/,,,self-storage,C,5,Chain-managed
U-Haul Moving and Storage,Chain,U-Haul Moving and Storage,Tulsa,,,OK,,36.0744946,-95.9753573,,,,,,self-storage,C,0,No website found; Chain-managed
U-Stor-It,Independent,U-Stor-It,Tulsa,South Memorial Drive East,Tulsa,OK,74112,36.1427056,-95.8870652,918-835-7774,,,,,self-storage,C,40,
United Cold Storage,Independent,United Cold Storage,Tulsa,East Pine Street North,Tulsa,OK,74115,36.176722,-95.8994847,,,,,,self-storage,C,15,No website found
White Hawk,Independent,White Hawk,Tulsa,,,OK,,35.9429971,-95.932929,,,,,,self-storage,C,15,No website found
141st Street Mini-Storage,Independent,141st Street Mini-Storage,Wagoner,,,OK,,35.9578483,-95.6617196,,,,,,self-storage,C,15,No website found
141st Street Mini-Storage,Independent,141st Street Mini-Storage,Wagoner,East 141st Street South,Coweta,OK,74429,35.9584512,-95.6622192,918-369-1057,,,,,self-storage,C,40,
69 Mini Storage,Chain,69 Mini Storage,Wagoner,,,OK,,35.9424037,-95.3960637,918-485-4842,,,,,self-storage,C,0,Chain-managed
Arborstone Storage,Independent,Arborstone Storage,Wagoner,,,OK,,35.948325,-95.3961882,918-802-3066,,https://arborstonestorage.com,,,self-storage,B,55,
Aspen 51 Storage Center,Independent,Aspen 51 Storage Center,Wagoner,,,OK,,36.0279442,-95.7318177,,,,,,self-storage,C,15,No website found
Aspen Mini Storage,Chain,Aspen Mini Storage,Wagoner,East Houston Street,Broken Arrow,OK,74014,36.047949,-95.750575,918-251-7368,,,,,self-storage,C,0,Chain-managed
Boat and RV Storage,Chain,Aspen Mini Storage,Wagoner,,,OK,,36.0308134,-95.7383877,,,,,,self-storage,C,0,No website found; Chain-managed
