Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Stroot Locker,Independent,Stroot Locker,Sedgwick,North Main Street,Goddard,KS,67052,37.657713,-97.5751376,316-794-8762,,https://www.strootlockers.com/,,,self-storage,B,55,
T&C Storage,Independent,T&C Storage,Sedgwick,,,KS,,37.7179397,-97.2946337,,,,,,self-storage,C,15,No website found
U-STOR Maize,Independent,U-STOR Maize,Sedgwick,North Maize Road,Wichita,KS,67205,37.7490204,-97.4634433,316-729-9900,,https://ustorwichita.com/locations/u-stor-maize/,,,self-storage,B,55,
U-STOR Northwest,Independent,U-STOR Northwest,Sedgwick,West 21st Street North,Wichita,KS,67205,37.7222196,-97.46575,316-722-7181,,https://ustorwichita.com/locations/u-stor-northwest/,,,self-storage,B,55,
building storage,Independent,building storage,Sedgwick,,,KS,,37.7168948,-97.2960164,,,,,,self-storage,C,15,No website found
dental storage,Independent,dental storage,Sedgwick,,,KS,,37.7167558,-97.2925308,,,,,,self-storage,C,15,No website found
external storage,Independent,external storage,Sedgwick,,,KS,,37.7169064,-97.2959685,,,,,,self-storage,C,15,No website found
faculty lockers,Independent,faculty lockers,Sedgwick,,,KS,,37.7167059,-97.2924873,,,,,,self-storage,C,15,No website found
iStorage,Chain,iStorage,Sedgwick,East 61st Street North,Park City,KS,67219,37.7949127,-97.3329236,,,https://www.istorage.com/storage/kansas/storage-units-park-city/433-e-61st-st-n-819,,,self-storage,C,0,Chain-managed
iStorage,Chain,iStorage,Sedgwick,North Tyler Road,Wichita,KS,67212,37.6923169,-97.4439872,,,,,,self-storage,C,0,No website found; Chain-managed
lab storage,Independent,lab storage,Sedgwick,,,KS,,37.7168414,-97.292962,,,,,,self-storage,C,15,No website found
laboratory Storage,Independent,laboratory Storage,Sedgwick,,,KS,,37.7176975,-97.2934731,,,,,,self-storage,C,15,No website found
lockers,Independent,lockers,Sedgwick,,,KS,,37.7167327,-97.2929194,,,,,,self-storage,C,15,No website found
mens locker room,Independent,mens locker room,Sedgwick,,,KS,,37.7167182,-97.2927356,,,,,,self-storage,C,15,No website found
storage room,Independent,storage room,Sedgwick,,,KS,,37.7180774,-97.2954485,,,,,,self-storage,C,15,No website found
womens locker room,Independent,womens locker room,Sedgwick,,,KS,,37.7167281,-97.2928163,,,,,,self-storage,C,15,No website found
AAA Self Storage,Independent,AAA Self Storage,Shawnee,Southwest Westport Drive,Topeka,KS,66614,39.0270091,-95.756777,785-272-3444,aaaselfstorage2155@sbcglobal.net,http://www.aaaselfstoragetopeka.com/,,,self-storage,B,65,
CubeSmart,Chain,CubeSmart,Shawnee,Southeast 29th Street,Topeka,KS,66605,39.016748,-95.6761737,,,https://www.cubesmart.com/,,,self-storage,C,0,Chain-managed
Horseshoe Court Storage,Independent,Horseshoe Court Storage,Shawnee,,,KS,,39.0534001,-95.7267712,,,,,,self-storage,C,15,No website found
Metro Self Storage,Independent,Metro Self Storage,Shawnee,Southwest Westport Drive,Topeka,KS,66604,39.0337497,-95.7569504,602-829-4188,,https://www.metrostorage.com/self-storage/ks/topeka/tw/,,,self-storage,B,55,
Rose Garden Storage,Independent,Rose Garden Storage,Shawnee,,,KS,,39.0540371,-95.7316023,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Shawnee,Southeast 8th Avenue,Topeka,KS,66607,39.047069,-95.6644359,,,,,,self-storage,C,15,No website found
Silver Lake Self Storage,Independent,Silver Lake Self Storage,Shawnee,,,KS,,39.0957517,-95.8576814,,,,,,self-storage,C,15,No website found
Spare Garage Storage,Independent,Spare Garage Storage,Shawnee,Southeast California Avenue,Topeka,KS,66609,38.9874539,-95.6523907,785-266-8199,,https://sparegaragestoragetopeka.com/,,,self-storage,B,55,
Track 402 Storage #2,Independent,Track 402 Storage #2,Shawnee,,,KS,,39.0650761,-95.6848555,,,,,,self-storage,C,15,No website found
Track 403 Storage #3,Independent,Track 403 Storage #3,Shawnee,,,KS,,39.0659413,-95.6875822,,,,,,self-storage,C,15,No website found
Track 407 Storage #7,Independent,Track 407 Storage #7,Shawnee,,,KS,,39.0660393,-95.6877322,,,,,,self-storage,C,15,No website found
Track 408 Storage #8,Independent,Track 408 Storage #8,Shawnee,,,KS,,39.0661008,-95.6865787,,,,,,self-storage,C,15,No website found
Track 409 Storage #9,Independent,Track 409 Storage #9,Shawnee,,,KS,,39.0659115,-95.686047,,,,,,self-storage,C,15,No website found
Valley Self-Storage,Independent,Valley Self-Storage,Shawnee,Southwest 21st Street,Topeka,KS,66604,39.0288806,-95.75746,785-273-3003,,https://selfstoragetopeka.com/self-storage/topeka-ks-66604.php,,,self-storage,B,55,
A-One Storage,Independent,A-One Storage,Sumner,,,KS,,37.252749,-97.3999477,,,,,,self-storage,C,15,No website found
Bland's Mini Storage,Chain,Bland's Mini Storage,Sumner,,,KS,,37.2672071,-97.1676894,,,,,,self-storage,C,0,No website found; Chain-managed
Stroot Lockers,Independent,Stroot Lockers,Sumner,North 1st Avenue,Mulvane,KS,67110,37.4748262,-97.2457476,316-777-4421,,https://www.strootlockers.com/,,,self-storage,B,55,
Theurer Storage & Rentals,Independent,Theurer Storage & Rentals,Sumner,,,KS,,37.263445,-97.3962623,,,,,,self-storage,C,15,No website found
428 Patch Track Storage,Independent,428 Patch Track Storage,Wyandotte,,,KS,,39.1321047,-94.6081885,,,,,,self-storage,C,15,No website found
Enginemen Locker Room,Independent,Enginemen Locker Room,Wyandotte,,,KS,,39.0771198,-94.6550303,,,,,,self-storage,C,15,No website found
Storage Mart,Chain,Storage Mart,Wyandotte,,,KS,,39.0693064,-94.6107481,,,,,,self-storage,C,0,No website found; Chain-managed
