Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Storage Shed,Independent,Storage Shed,Washington,,,AR,,36.1687188,-94.152977,,,,,,self-storage,C,15,No website found
Track Storage Building,Independent,Track Storage Building,Washington,South Beechwood Avenue,Fayetteville,AR,72701,36.0490477,-94.1842671,,,,,,self-storage,C,15,No website found
Uncle Tank's Self Storage,Independent,Uncle Tank's Self Storage,Washington,,,AR,,36.1761692,-94.2488111,,,,,,self-storage,C,15,No website found
Wobbe Lane Storage,Independent,Wobbe Lane Storage,Washington,East Randall Wobbe Lane,Springdale,AR,72764,36.2033117,-94.1235805,479-927-2111,,,,,self-storage,C,40,
storage building,Independent,storage building,Washington,,,AR,,35.9835661,-94.308051,,,,,,self-storage,C,15,No website found
Freeway Storage,Independent,Freeway Storage,White,,,AR,,35.2432297,-91.6959411,,,,,,self-storage,C,15,No website found
Lynn’s Lock & Storage,Independent,Lynn’s Lock & Storage,White,,,AR,,35.2627454,-91.7454223,,,,,,self-storage,C,15,No website found
Searcy Solar Battery Storage,Independent,"Searcy Solar, LLC",White,,,AR,,35.2376841,-91.6876873,,,,,,self-storage,C,15,No website found
uStorage,Independent,uStorage,White,East Beebe Capps Expressway,,AR,,35.2407611,-91.7247796,,,,,,self-storage,C,15,No website found
Ozark Self Storage - Danville,Independent,Ozark Self Storage - Danville,Yell,Dan-Ark Circle,Danville,AR,72833,35.0527205,-93.385736,479-495-2319,,https://www.danarkministorage.com,,,self-storage,B,55,
