Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Any All Self Storage,Independent,Any All Self Storage,Valencia,,,NM,,34.7943434,-106.6746873,505-865-5916,,,,,self-storage,C,40,
Bosque Farms Self Storage,Independent,Bosque Farms Self Storage,Valencia,,,NM,,34.868088,-106.6907356,,,,,,self-storage,C,15,No website found
Chical Haystack,Independent,Chical Haystack,Valencia,,,NM,,34.8739828,-106.6919151,,,,,,self-storage,C,15,No website found
Chical's,Independent,Chical's,Valencia,,,NM,,34.8755315,-106.6912749,,,,,,self-storage,C,15,No website found
D&J Self Storage,Independent,D&J Self Storage,Valencia,El Sueno de Maez Road,Los Lunas,NM,87031,34.7978397,-106.6710591,,,,,,self-storage,C,15,No website found
D&J Self Storage,Independent,D&J Self Storage,Valencia,Meadow Lake Road,Los Lunas,NM,87031,34.7979563,-106.6710294,505-865-3800,,,,,self-storage,C,40,
Damacio's,Independent,Damacio's,Valencia,,,NM,,34.7343981,-106.7523161,,,,,,self-storage,C,15,No website found
E Z Storage,Independent,E Z Storage,Valencia,,,NM,,34.8655999,-106.6916755,,,,,,self-storage,C,15,No website found
Kens Self Storage,Independent,Kens Self Storage,Valencia,,,NM,,34.8096051,-106.7010594,,,,,,self-storage,C,15,No website found
Los Lunas Self Storage - West,Independent,Los Lunas Self Storage - West,Valencia,Los Morros Road,Los Lunas,NM,87031,34.8190522,-106.7677144,505-595-6934,,https://loslunasselfstorage.com/,,,self-storage,B,55,
Mini Storage,Chain,Mini Storage,Valencia,,,NM,,34.8186072,-106.6933609,,,,,,self-storage,C,0,No website found; Chain-managed
Out Back Storage,Independent,Out Back Storage,Valencia,,,NM,,34.8142721,-106.6956452,,,,,,self-storage,C,15,No website found
Sandia Self Storage,Independent,Sandia Self Storage,Valencia,,,NM,,34.6967559,-106.7638291,,,,,,self-storage,C,15,No website found
Secure Self Storage,Independent,Secure Self Storage,Valencia,,,NM,,34.8216733,-106.7569989,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Valencia,Highway 47,Los Lunas,NM,87031,34.7705147,-106.7152745,,,,,,self-storage,C,15,No website found
Storage White Elephant,Independent,Storage White Elephant,Valencia,,,NM,,34.6559376,-106.736317,505-864-3633,,,,,self-storage,C,40,
U-Haul,Chain,U-Haul,Valencia,Autumn Brush Road NW,Los Lunas,NM,87031,34.8189638,-106.7602702,505-565-7125,,,,,self-storage,C,0,Chain-managed
Valencia Storage & MHP,Independent,Valencia Storage & MHP,Valencia,,,NM,,34.7701106,-106.7156255,,,,,,self-storage,C,15,No website found
Value Storage,Independent,Value Storage,Valencia,,,NM,,34.652513,-106.8025652,,,,,,self-storage,C,15,No website found
Westside Storage,Independent,Westside Storage,Valencia,,,NM,,34.8128544,-106.7456327,,,,,,self-storage,C,15,No website found
White Elephant Self Storage,Independent,White Elephant Self Storage,Valencia,,,NM,,34.6557839,-106.7362122,,,,,,self-storage,C,15,No website found
Yucca RV & Self Storage,Independent,Yucca RV & Self Storage,Valencia,,,NM,,34.6436778,-106.7355643,,,,,,self-storage,C,15,No website found
Yucca Self Storage,Independent,Yucca Self Storage,Valencia,,,NM,,34.6424787,-106.7357066,,,,,,self-storage,C,15,No website found
